"STEIG_ID";"FK_LINIEN_ID";"FK_HALTESTELLEN_ID";"RICHTUNG";"REIHENFOLGE";"RBL_NUMMER";"BEREICH";"STEIG";"STEIG_WGS84_LAT";"STEIG_WGS84_LON";"STAND"
226380815;214433841;214461767;"H";4;"2559";0;"27A-H";48.2537673799717;16.4316508004592;""
226380816;214433841;214461768;"H";5;"2560";0;"27A-H";48.2581514673842;16.434660156661;""
226380817;214433841;214460337;"H";6;"958";0;"31A-H";48.2596885004292;16.4381725694219;""
226380818;214433841;214460376;"H";7;"1133";0;"29A-H";48.262989675883;16.436070511657;""
226380819;214433841;214460875;"H";8;"5788";0;"29A-H";48.2632109427008;16.4407148016759;""
226380820;214433841;214461294;"H";9;"991";0;"27A-H";48.2622062640451;16.4473174190142;""
226380821;214433841;214461692;"H";10;"5518";0;"27A-H";48.2609264662074;16.451234073653;""
226380822;214433841;214461888;"H";11;"2668";2;"3-27A";48.2571765936824;16.4495632072245;""
226380823;214433841;214461707;"H";12;"2472";0;"27A-H";48.2566502737727;16.4509196633035;""
226380824;214433841;214461708;"H";13;"2473";0;"27A-H";48.2557351819394;16.4538841037411;""
226380825;214433841;214461709;"H";14;"2474";0;"27A-H";48.2547782056397;16.45694735886;""
226380826;214433841;214460677;"H";15;"3407";0;"27A-H";48.2541920488108;16.4588877198737;""
226380827;214433841;214460655;"H";16;"3097";0;"27A-H";48.2548021302655;16.4617443624772;""
226380828;214433841;214461049;"H";17;"";0;"27A-H";48.2569373580315;16.4631547174732;""
226380829;214433841;214460697;"H";18;"3090";0;"27A-H";48.2604719508538;16.4648884659716;""
226380830;214433841;214461203;"H";19;"3091";0;"27A-H";48.2615065654591;16.4642686284255;""
226380831;214433841;214461710;"H";20;"2478";0;"27A-H";48.2606334238765;16.4710239593621;""
226380832;214433841;214461783;"H";21;"2580";0;"27A-H";48.2655610960008;16.4736829726031;""
226380833;214433841;214461711;"H";22;"2581";0;"27A-H";48.267151723681;16.474536372123;""
226380834;214433841;214461711;"H";23;"2583";0;"27A-R";48.2671756425164;16.4744016248304;""
226380861;214433841;214461711;"R";1;"2583";0;"27A-R";48.2671756425164;16.4744016248304;""
226380862;214433841;214461783;"R";2;"2479";0;"27A-R";48.2655850155806;16.473575174769;""
226380863;214433841;214461710;"R";3;"2493";0;"27A-R";48.2606693067011;16.470862262611;""
226380864;214433841;214461203;"R";4;"2552";0;"27A-R";48.2615424476709;16.4641518474386;""
226380865;214433841;214460697;"R";5;"3090";0;"27A-H";48.2604719508538;16.4648884659716;""
226380866;214433841;214461049;"R";6;"2470";0;"25A-R";48.2579002747113;16.4618791097698;""
226380867;214433841;214460677;"R";7;"3096";0;"27A-R";48.2544073725083;16.4593638269742;""
226380868;214433841;214461709;"R";8;"2475";0;"27A-R";48.2550174513938;16.4564263359952;""
226380869;214433841;214461708;"R";9;"2476";0;"27A-R";48.2556693903922;16.454342244536;""
226380870;214433841;214461707;"R";10;"2477";0;"27A-R";48.2565545786616;16.4514406861683;""
226380871;214433841;214461888;"R";11;"5714";2;"4-27A";48.2570808995564;16.4494823588489;""
226380872;214433841;214461719;"R";12;"3038";0;"27A-R";48.2590665159698;16.4489343865256;""
226380873;214433841;214461294;"R";13;"5716";0;"27A-R";48.2625291986237;16.4466167330926;""
226380874;214433841;214460875;"R";14;"1111";0;"29A-R";48.2635159305284;16.4405261554663;""
226380875;214433841;214460376;"R";15;"1112";0;"29A-R";48.2630913391344;16.4360525453513;""
226380876;214433841;214460877;"R";16;"3054";0;"31A-R";48.2626846849154;16.4358369496832;""
226380877;214433841;214460337;"R";17;"2561";0;"27A-R";48.2594373153085;16.4378940916838;""
226380878;214433841;214461768;"R";18;"2562";0;"27A-R";48.2585342347983;16.4347679544951;""
226380879;214433841;214461767;"R";19;"2563";0;"27A-R";48.2538032676157;16.4314980868609;""
226380880;214433841;214460712;"R";20;"2564";0;"27A-R";48.2515363153164;16.4303482432972;""
226380881;214433841;214550394;"R";21;"2602";0;"27A-R";48.2475225464263;16.4277071963619;""
226380882;214433841;214460732;"R";22;"2555";2;"27A";48.2439272341152;16.433186919595;""
226380980;214433957;214461276;"H";1;"5504";5;"N25-R";48.211983069144;16.3772757763114;""
226380981;214433957;214460350;"H";2;"10";3;"N25";48.2068466842708;16.3801234357621;""
226380982;214433957;214461272;"H";3;"12";1;"N25";48.2018714427765;16.375038971254;""
226380983;214433957;214461068;"H";4;"5605";6;"N25";48.2027934855028;16.3683195729287;""
226380984;214433957;214460295;"H";5;"14";0;"N25";48.20376340864;16.3640166427178;""
226380985;214433957;214460351;"H";6;"15";1;"N25";48.2067449092026;16.3600550723148;""
226380986;214433957;214460297;"H";7;"17";0;"N25";48.2102051480641;16.3606479604024;""
226380987;214433957;214461263;"H";8;"18";2;"N25";48.2136651531343;16.3619954333285;""
226380988;214433957;214460300;"H";9;"5201";0;"N25";48.2157182982055;16.366325312998;""
226380989;214433957;214461261;"H";10;"5569";4;"N25";48.2173104764783;16.3698017931475;""
226380990;214433957;214461276;"H";11;"5505";5;"N25-H";48.2119411659905;16.3773656078398;""
226380991;214433957;214461276;"H";12;"5505";5;"N25-H";48.2119411659905;16.3773656078398;""
226380992;214433957;214461016;"H";13;"5709";2;"N25-H";48.2155866120713;16.3861331650128;""
226380993;214433957;214461125;"H";14;"5710";4;"N25-H";48.2168735302278;16.3925561192943;""
226380994;214433957;214461876;"H";15;"7";0;"N2526";48.219549019323;16.3937688449278;""
226380995;214433957;214461487;"H";16;"5711";3;"391-H";48.2241215673502;16.4021141939173;""
226380996;214433957;214460152;"H";17;"5760";0;"N25-H";48.228232920795;16.4096600423039;""
226380997;214433957;214460746;"H";18;"5509";3;"N25-H";48.2317276107492;16.4161279123496;""
226380998;214433957;214460723;"H";19;"3076";0;"N25-H";48.2337860150599;16.4201972805866;""
226380999;214433957;214460136;"H";20;"3077";4;"N25-H";48.236604219219;16.4252458124834;""
226381000;214433957;214460736;"H";21;"5510";0;"N25-H";48.2394581658616;16.4305458726597;""
226381001;214433957;214460343;"H";22;"5713";0;"N25-H";48.2415102764716;16.4342738810888;""
226381002;214433957;214460732;"H";23;"880";3;"391";48.244591279211;16.4340852348791;""
226381003;214433957;214461379;"H";24;"5785";0;"31A-H";48.2450818295108;16.4387924069679;""
226381004;214433957;214460738;"H";25;"885";2;"N25";48.2501485798855;16.4429516067334;""
226381005;214433957;214460738;"H";26;"885";2;"N25";48.2501485798855;16.4429516067334;""
226381006;214433957;214460176;"H";27;"956";0;"31A-H";48.2517277241445;16.4412448076936;""
226381007;214433957;214461435;"H";28;"952";0;"31A-H";48.2540365366875;16.4429695730391;""
226381008;214433957;214461888;"H";29;"874";2;"5-N25";48.2571227657586;16.4488804876086;""
226381009;214433957;214461707;"H";30;"2472";0;"27A-H";48.2566502737727;16.4509196633035;""
226381010;214433957;214461708;"H";31;"2473";0;"27A-H";48.2557351819394;16.4538841037411;""
226381011;214433957;214461709;"H";32;"2474";0;"27A-H";48.2547782056397;16.45694735886;""
226381012;214433957;214460677;"H";33;"3407";0;"27A-H";48.2541920488108;16.4588877198737;""
226381013;214433957;214460655;"H";34;"3097";0;"27A-H";48.2548021302655;16.4617443624772;""
226381014;214433957;214460889;"H";35;"2669";0;"25A-H";48.2589409220356;16.4587978883453;""
226381015;214433957;214461134;"H";36;"3093";0;"25A-H";48.2600652757962;16.4548363179423;""
226381016;214433957;214460260;"H";37;"2471";0;"N25-H";48.2625949813433;16.4535876596974;""
226381017;214433957;214461692;"H";38;"5715";0;"N25H";48.2610042118499;16.4512161073473;""
226381018;214433957;214461294;"H";39;"992";0;"N25";48.262331849957;16.4473803010841;""
226381019;214433957;214460875;"H";40;"5787";0;"N25-H";48.2637312149581;16.4409034478856;""
226381020;214433957;214461231;"H";41;"1135";0;"29A-H";48.2664221938229;16.4396278401821;""
226381021;214433957;214460344;"H";42;"1136";0;"29A-H";48.2689575642736;16.4390080026361;""
226381022;214433957;214460852;"H";43;"1144";0;"29A-H";48.2698006666731;16.443598393738;""
226381023;214433957;214460994;"H";44;"1137";0;"29A-H";48.273262622185;16.4423138028817;""
226381024;214433957;214461889;"H";45;"1138";0;"29A-H";48.2761205019807;16.4461316428392;""
226381025;214433957;214460873;"H";46;"1142";3;"29A-H";48.2768917434048;16.4506771181768;""
226381026;214433957;214460111;"H";47;"1143";0;"29A-H";48.2774417689361;16.4541625814792;""
226381027;214433957;214461073;"H";48;"1139";0;"29A-H";48.2748888830082;16.4537493564485;""
226381028;214433957;214460559;"H";49;"1140";0;"29A-H";48.2706078793407;16.4530846031383;""
226381029;214433957;214461503;"H";50;"1141";0;"29A-H";48.268449304334;16.4487008245518;""
226381030;214433957;214461887;"H";51;"1100";2;"3-29A";48.2699740689882;16.4481618353813;""
226381067;214433957;214461887;"R";1;"1100";2;"3-29A";48.2699740689882;16.4481618353813;""
226381068;214433957;214460852;"R";2;"1108";0;"29A-R";48.2698664400343;16.4435714442794;""
226381069;214433957;214460344;"R";3;"1109";0;"29A-R";48.2693701480368;16.4392505477628;""
226381070;214433957;214461231;"R";4;"1110";0;"29A-R";48.266828818307;16.4393403792912;""
226381071;214433957;214460875;"R";5;"5788";0;"N25-R";48.2637072945107;16.4407597174401;""
226381072;214433957;214461294;"R";6;"991";0;"27A-H";48.2622062640451;16.4473174190142;""
226381073;214433957;214461692;"R";7;"5518";0;"27A-H";48.2609264662074;16.451234073653;""
226381074;214433957;214460260;"R";8;"2471";0;"25A-R";48.2625710603641;16.4535607102388;""
226381075;214433957;214461134;"R";9;"3089";0;"25A-R";48.2600054703678;16.4550698799162;""
226381076;214433957;214460889;"R";10;"3094";0;"N25R";48.2585641383818;16.4588607704151;""
226381077;214433957;214461049;"R";11;"3095";0;"N25-R";48.2577926203308;16.4614838510448;""
226381078;214433957;214460677;"R";12;"3096";0;"27A-R";48.2544073725083;16.4593638269742;""
226381079;214433957;214461709;"R";13;"2475";0;"27A-R";48.2550174513938;16.4564263359952;""
226381080;214433957;214461708;"R";14;"2476";0;"27A-R";48.2556693903922;16.454342244536;""
226381081;214433957;214461888;"R";15;"";2;"6-N25";48.2571526701677;16.4488086223858;""
226381082;214433957;214461435;"R";16;"953";0;"31A-R";48.2540903678606;16.4428258425936;""
226381083;214433957;214460176;"R";17;"997";0;"31A-R";48.2517995022703;16.4410292120254;""
226381084;214433957;214460738;"R";18;"2375";2;"z25r";48.2499990371818;16.4431672024016;""
226381085;214433957;214461379;"R";19;"892";0;"31A-R";48.2451536169649;16.4386307102168;""
226381086;214433957;214460732;"R";20;"881";2;"26A";48.2433589003848;16.43358217832;""
226381087;214433957;214460343;"R";21;"5706";0;"N25-R";48.2416897574497;16.43437269577;""
226381088;214433957;214460736;"R";22;"3060";0;"N25-R";48.2395598759065;16.4302314623103;""
226381089;214433957;214460136;"R";23;"3061";4;"N25-R";48.236705934938;16.4250841157323;""
226381090;214433957;214460723;"R";24;"3062";0;"N25-R";48.2341510141576;16.4200176175298;""
226381091;214433957;214460746;"R";25;"5520";3;"N25-R";48.2327328883156;16.4173765705945;""
226381092;214433957;214460339;"R";26;"5524";2;"NR";48.2298067576233;16.4123370218506;""
226381093;214433957;214460152;"R";27;"5759";0;"N25-R";48.2282867791289;16.409597160234;""
226381094;214433957;214461487;"R";28;"5521";4;"391-R";48.2240377808768;16.4017009688866;""
226381095;214433957;214461125;"R";29;"5707";4;"N25-R";48.2194951517943;16.3922237426392;""
226381096;214433957;214461016;"R";30;"5708";2;"N25-R";48.215646469447;16.3860163840259;""
226381097;214433957;214461276;"R";31;"5504";5;"N25-R";48.211983069144;16.3772757763114;""
226381098;214433957;214461276;"R";32;"5504";5;"N25-R";48.211983069144;16.3772757763114;""
226923113;215096144;214550392;"H";1;"3319";2;"88A-H";48.2253963017775;16.5083130268059;""
226923114;215096144;215084347;"H";2;"3320";0;"88A-H";48.2232178631498;16.5100916910685;""
226923115;215096144;214460855;"H";3;"3321";0;"88A-H";48.2151316937289;16.5103881351122;""
226923116;215096144;214460787;"H";4;"1031";0;"26A-H";48.2144493086367;16.5192365406608;""
226923117;215096144;214460402;"H";5;"3324";0;"88B-H";48.2143595204476;16.5243928703917;""
226923118;215096144;214461245;"H";6;"3225";0;"99B";48.211983069144;16.5241054095007;""
226923119;215096144;214461532;"H";7;"3335";0;"98A-R";48.2081038890221;16.5236472687058;""
226923120;215096144;214461628;"H";8;"3327";0;"99B";48.2057930031844;16.5235664203303;""
226923121;215096144;214461001;"H";9;"3328";0;"98A";48.2032485134591;16.5227130208104;""
226923122;215096144;214460203;"H";10;"3329";0;"99B";48.2029252045375;16.5180058487216;""
226923123;215096144;214461742;"H";11;"3330";0;"99B";48.2022785805721;16.5171524492017;""
226923124;215096144;214461166;"H";12;"8001";0;"99B";48.2022785805721;16.5150773408953;""
226923142;215096144;214461166;"R";1;"8001";0;"99B";48.2022785805721;16.5150773408953;""
226923143;215096144;214461457;"R";2;"3333";0;"88B-R";48.2059307013759;16.5155085322317;""
226923144;215096144;214461680;"R";3;"8041";0;"98A-R";48.2061222808525;16.5181316128613;""
226923145;215096144;214461628;"R";4;"3334";0;"88B-R";48.2059845831761;16.5230543806183;""
226923146;215096144;214461532;"R";5;"3326";0;"98A-H";48.2080919157891;16.523808965457;""
226923147;215096144;214461740;"R";6;"3336";0;"98A";48.2081996747855;16.526351197711;""
226923148;215096144;214461297;"R";7;"3337";0;"98A-H";48.2115999533209;16.5289742783407;""
226923149;215096144;214461697;"R";8;"1014";0;"26A-R";48.2128271110781;16.5294773348998;""
226923150;215096144;214460402;"R";9;"1044";0;"26A-R";48.2140422675848;16.5265937428378;""
226923151;215096144;214460787;"R";10;"1045";0;"26A-R";48.2145690259774;16.5192365406608;""
226923152;215096144;214460855;"R";11;"3322";0;"88A-R";48.2150957789508;16.5105228824049;""
226923153;215096144;215084347;"R";12;"3323";0;"88A-R";48.2232777116034;16.5101905057497;""
226923154;215096144;214550392;"R";13;"3319";2;"88A-R";48.2253723633953;16.50842082464;""
227070139;219364982;214460746;"H";1;"72";2;"ab";48.2327987093721;16.4155889231791;""
227070140;219364982;214461761;"H";2;"8766";0;"20B-H";48.2354673827173;16.4080969737095;""
227070141;219364982;214461762;"H";3;"8764";0;"20B-H";48.2412350710821;16.4033628521622;""
227070142;219364982;214461763;"H";4;"8762";0;"20B-H";48.2419829083597;16.4089413900766;""
227070143;219364982;214460746;"H";5;"72";2;"ab";48.2327987093721;16.4155889231791;""
227070144;219364982;214460723;"H";6;"3076";0;"N25-H";48.2337860150599;16.4201972805866;""
227070145;219364982;214460136;"H";7;"8767";3;"20B-H";48.237687182077;16.4242127499067;""
227070146;219364982;214460290;"H";8;"8769";0;"20B-H";48.2401402175884;16.4207183034514;""
227070147;219364982;214461393;"H";9;"8771";0;"20B-H";48.2414145530258;16.4180682733633;""
227070148;219364982;214460183;"H";10;"8773";0;"20B-H";48.243215320338;16.4141426355717;""
227070149;219364982;214461533;"H";11;"8760";0;"20B-H";48.2445852968613;16.4100732673346;""
227070150;219364982;214461500;"H";12;"8775";0;"20B-H";48.2448903958072;16.4085281650459;""
227070151;219364982;214460469;"H";13;"8776";0;"20B-H";48.2458475571601;16.4050786343549;""
227070152;219364982;214460716;"H";14;"8777";0;"20B-H";48.2463680061279;16.4016470699696;""
227070153;219364982;214461227;"H";15;"8778";0;"20B-H";48.2468226468692;16.3989161915058;""
227070154;219364982;214461703;"H";16;"8754";2;"20B-H";48.246409881102;16.3952420819938;""
227070155;219364982;214460659;"H";17;"8753";0;"20B-H";48.2507467463271;16.3918644165255;""
227070156;219364982;214460951;"H";18;"5542";0;"N29";48.2542339173786;16.3946312276006;""
227070157;219364982;214460439;"H";19;"5737";5;"33B";48.2568476443738;16.3990509387985;""
227070158;219364982;214461703;"H";20;"8754";2;"20B-H";48.246409881102;16.3952420819938;""
227070180;219364982;214460439;"R";1;"5737";5;"33B";48.2568476443738;16.3990509387985;""
227070181;219364982;214460951;"R";2;"5738";0;"33B";48.2539527991944;16.396418875016;""
227070182;219364982;214460659;"R";3;"8752";0;"20B-R";48.2495204975914;16.3915769556346;""
227070183;219364982;214461703;"R";4;"5235";2;"20B-R";48.2464876488201;16.3952780146052;""
227070184;219364982;214460830;"R";5;"8755";0;"20B-R";48.2462722917726;16.3982963539598;""
227070185;219364982;214460716;"R";6;"8756";0;"20B-R";48.245530499446;16.4012607943974;""
227070186;219364982;214460469;"R";7;"8757";0;"20B-R";48.2449083427474;16.4048899881452;""
227070187;219364982;214461500;"R";8;"8758";0;"20B-R";48.2441784954356;16.4079622264169;""
227070188;219364982;214461533;"R";9;"8759";0;"20B-R";48.2445314556819;16.4102080146272;""
227070189;219364982;214460183;"R";10;"8774";0;"20B-R";48.2431495126818;16.4140438208904;""
227070190;219364982;214461393;"R";11;"8772";0;"20B-R";48.2413427603239;16.4179964081405;""
227070191;219364982;214460290;"R";12;"8770";0;"20B-R";48.2400803888534;16.4206374550759;""
227070192;219364982;214460136;"R";13;"8768";3;"20B-R";48.2376393167995;16.4241319015311;""
227070193;219364982;214461763;"R";14;"8761";0;"20B-R";48.2420666654539;16.408860541701;""
227070194;219364982;214461762;"R";15;"8763";0;"20B-R";48.2413666912357;16.4033538690094;""
227070195;219364982;214461761;"R";16;"8765";0;"20B-R";48.2354195153631;16.4080430747925;""
227070196;219364982;214460746;"R";17;"65";2;"an";48.232726904579;16.4156877378604;""
227070243;227070229;214461703;"H";1;"5235";2;"20B-R";48.2464876488201;16.3952780146052;""
227070244;227070229;214460745;"H";2;"";0;"21B-H";48.2470798760248;16.4030484418128;""
227070245;227070229;214460183;"H";3;"8774";0;"20B-R";48.2431495126818;16.4140438208904;""
227070246;227070229;214461393;"H";4;"8772";0;"20B-R";48.2413427603239;16.4179964081405;""
227070247;227070229;214460290;"H";5;"8770";0;"20B-R";48.2400803888534;16.4206374550759;""
227070248;227070229;214460136;"H";6;"8768";3;"20B-R";48.2376393167995;16.4241319015311;""
227070259;227070229;214460136;"R";1;"8767";3;"20B-H";48.237687182077;16.4242127499067;""
227070260;227070229;214460290;"R";2;"8769";0;"20B-H";48.2401402175884;16.4207183034514;""
227070261;227070229;214461393;"R";3;"8771";0;"20B-H";48.2414145530258;16.4180682733633;""
227070262;227070229;214460183;"R";4;"8773";0;"20B-H";48.243215320338;16.4141426355717;""
227070263;227070229;214460745;"R";5;"";0;"21B-R";48.2471755888687;16.4031023407298;""
227070264;227070229;214461703;"R";6;"8754";2;"20B-H";48.246409881102;16.3952420819938;""
227465342;214433807;214460965;"H";1;"3207";2;"9A";48.183534913696;16.3286230205235;""
227465343;214433807;214461207;"H";2;"3213";0;"15A-H";48.181133073041;16.3269162214837;""
227465344;214433807;214460133;"H";3;"3214";0;"9A-H";48.1804142958546;16.324014663116;""
227465345;214433807;214461326;"H";4;"3215";0;"9A-H";48.180617950414;16.3212568351937;""
227465346;214433807;214461290;"H";5;"3216";0;"9A-H";48.1788748808085;16.3210951384426;""
227465347;214433807;214461115;"H";6;"3217";0;"9A-H";48.1786532491547;16.3236553370023;""
227465348;214433807;214461175;"H";7;"3218";0;"9A-H";48.1783357751166;16.3270419856234;""
227465349;214433807;214460966;"H";8;"3219";0;"9A-H";48.1781381016091;16.3297009988644;""
227465350;214433807;214461592;"H";9;"3220";0;"9A-H";48.1766884725991;16.3340039290754;""
227465351;214433807;214460967;"H";10;"3221";1;"9A";48.1754245064185;16.3343452888833;""
227465352;214433807;214461106;"H";11;"500";4;"7A-H";48.1746157913314;16.3312461011531;""
227465367;214433807;214461106;"R";1;"500";4;"7A-H";48.1746157913314;16.3312461011531;""
227465368;214433807;214461749;"R";2;"3225";0;"9A-R";48.175855815916;16.3291530265411;""
227465369;214433807;214461429;"R";3;"3201";0;"9A-R";48.177167693336;16.328649969982;""
227465370;214433807;214461593;"R";4;"3202";0;"9A";48.1773174488977;16.3261526534922;""
227465371;214433807;214460137;"R";5;"3203";0;"9A-R";48.1776888408031;16.3233588929586;""
227465372;214433807;214461290;"R";6;"3204";0;"9A-R";48.1781800324168;16.3207178460232;""
227465373;214433807;214461326;"R";7;"3205";0;"9A-R";48.180528102914;16.3212478520409;""
227465374;214433807;214460133;"R";8;"3206";0;"9A-R";48.1802525695988;16.3246973827319;""
227465375;214433807;214461207;"R";9;"1837";0;"15A-R";48.1802944986771;16.3270240193178;""
227465376;214433807;214460965;"R";10;"3207";2;"9A";48.183534913696;16.3286230205235;""
227517578;214433717;214536587;"H";1;"71";0;"D";48.1829060136774;16.3808690374479;""
227517579;214433717;214461006;"H";2;"";1;"D-R";48.1845231695644;16.3804917450286;""
227517580;214433717;214461406;"H";3;"111";18;"D-A";48.1877034273046;16.3815158244525;""
227517581;214433717;214461252;"H";4;"112";0;"D-H";48.1917218888455;16.379279019395;""
227517582;214433717;214461112;"H";5;"113";0;"D-H";48.194308868733;16.3772218773944;""
227517583;214433717;214460551;"H";6;"114";0;"D-H";48.1983387878254;16.3750479544068;""
227517584;214433717;214461272;"H";7;"81";1;"D-H";48.2010930821019;16.3747425272102;""
227517585;214433717;214461068;"H";8;"13";1;"1";48.2023324662143;16.3700892540385;""
227517586;214433717;214460295;"H";9;"14";0;"1";48.203811305603;16.3640885079405;""
227517587;214433717;214460351;"H";10;"15";1;"1";48.2068406975077;16.3600640554677;""
227517588;214433717;214461085;"H";11;"16";0;"1";48.2082715139905;16.3601089712319;""
227517589;214433717;214460297;"H";12;"17";0;"1";48.2102530390031;16.3606928761666;""
227517590;214433717;214461263;"H";13;"18";2;"1";48.2137250127563;16.3621481469268;""
227517591;214433717;214460300;"H";14;"19";0;"1";48.2155566833572;16.3661276836355;""
227517592;214433717;214461248;"H";15;"116";0;"D-H";48.2187469858129;16.3643939351371;""
227517593;214433717;214460217;"H";16;"117";1;"D-H";48.2207340906141;16.360836606612;""
227517594;214433717;214460476;"H";17;"115";0;"D-H";48.2228587709586;16.3614294946995;""
227517595;214433717;214460450;"H";18;"118";2;"D-H";48.2257912834672;16.3611330506558;""
227517596;214433717;214460139;"H";19;"135";0;"D-H";48.2286578016664;16.3596418472841;""
227517597;214433717;214460204;"H";20;"104";0;"33";48.2298546302283;16.356991817196;""
227517598;214433717;214460204;"H";21;"119";0;"D-H";48.229962343426;16.357440974838;""
227517599;214433717;214460890;"H";22;"120";1;"D-H";48.232535424638;16.3565785921653;""
227517600;214433717;214461145;"H";23;"121";4;"D-H";48.2360238374242;16.3569019856676;""
227517601;214433717;214461151;"H";24;"122";0;"D-H";48.2406846558612;16.360441347887;""
227517602;214433717;214460544;"H";25;"123";0;"D-H";48.2444417202569;16.3617528882018;""
227517603;214433717;214460406;"H";26;"124";1;"D-H";48.2487308974772;16.3626961192501;""
227517604;214433717;214460573;"H";27;"125";0;"D-H";48.2516978165624;16.3638549459667;""
227517605;214433717;214460533;"H";28;"126";0;"D-H";48.2543894289015;16.365247334657;""
227517606;214433717;214461308;"H";29;"127";0;"D-H";48.2578942939184;16.3669990494611;""
227517607;214433717;214461044;"H";30;"128";2;"D-H";48.2598439953617;16.3673853250333;""
227517608;214433717;214460221;"H";31;"88";0;"D-H";48.2597961508175;16.3624984898876;""
227517609;214433717;214460221;"H";32;"90";0;"D-R";48.2594672183638;16.3626601866388;""
227517658;214433717;214460221;"R";1;"90";0;"D-R";48.2594672183638;16.3626601866388;""
227517659;214433717;214461044;"R";2;"91";2;"D-R";48.260089197948;16.3668283695571;""
227517660;214433717;214461308;"R";3;"92";0;"D-R";48.2581454866206;16.3670798978367;""
227517661;214433717;214460533;"R";4;"93";0;"D-R";48.2544432597031;16.3650946210587;""
227517662;214433717;214460573;"R";5;"94";0;"D-R";48.2521942801614;16.3639537606479;""
227517663;214433717;214460406;"R";6;"95";1;"D-R";48.2491556081447;16.3627679844729;""
227517664;214433717;214460544;"R";7;"96";0;"D-R";48.2448903958072;16.3616540735206;""
227517665;214433717;214461151;"R";8;"97";0;"D-R";48.2412410538237;16.3607018593194;""
227517666;214433717;214461145;"R";9;"98";4;"D-R";48.2360417874753;16.356767238375;""
227517667;214433717;214460890;"R";10;"99";1;"D-R";48.232511489595;16.3564528280255;""
227517668;214433717;214460204;"R";11;"100";0;"D-R";48.2299443912421;16.3573421601568;""
227517669;214433717;214460139;"R";12;"136";0;"D-R";48.2288552803073;16.3593993021574;""
227517670;214433717;214460450;"R";13;"101";2;"D-R";48.2257434070611;16.3611600001143;""
227517671;214433717;214460476;"R";14;"130";0;"D-R";48.2232896812858;16.3614833936166;""
227517672;214433717;214460217;"R";15;"102";1;"D-R";48.2210991828073;16.3607018593194;""
227517673;214433717;214461248;"R";16;"103";0;"D-R";48.2187110735707;16.3642681709974;""
227517674;214433717;214460300;"R";17;"45";0;"2";48.215646469447;16.3660198858014;""
227517675;214433717;214461263;"R";18;"46";3;"2";48.2137309987147;16.3618067871189;""
227517676;214433717;214460297;"R";19;"47";0;"2";48.2106301785832;16.3605940614853;""
227517677;214433717;214461085;"R";20;"48";0;"2";48.2089599679281;16.3600640554677;""
227517678;214433717;214460351;"R";21;"49";2;"2";48.206708988542;16.3599113418694;""
227517679;214433717;214460295;"R";22;"50";0;"2";48.2040448026563;16.3634237546303;""
227517680;214433717;214461068;"R";23;"51";2;"2";48.2024342500505;16.3686878821952;""
227517681;214433717;214461272;"R";24;"105";2;"D-R";48.201021232828;16.3744191337079;""
227517682;214433717;214460551;"R";25;"106";0;"D-R";48.1971232586913;16.375434229979;""
227517683;214433717;214461112;"R";26;"107";0;"D-R";48.1946981020878;16.3768715344336;""
227517684;214433717;214461252;"R";27;"108";0;"D-R";48.1920991648804;16.3789556258927;""
227517685;214433717;214461406;"R";28;"109";18;"D-E";48.1876734822952;16.3813810771598;""
227517686;214433717;214461006;"R";29;"";1;"D-R";48.1845231695644;16.3804917450286;""
227517687;214433717;214536587;"R";30;"71";0;"D";48.1829060136774;16.3808690374479;""
227517771;214536307;214460596;"H";1;"1308";6;"34A";48.2499212748031;16.3651844525872;""
227517772;214536307;214461734;"H";2;"774";0;"38A-H";48.2519071692702;16.3658222564389;""
227517773;214536307;214460822;"H";3;"805";0;"38A-H";48.2545329775798;16.3668104032514;""
227517774;214536307;214461735;"H";4;"1309";0;"34A";48.2517815577483;16.3696490795492;""
227517775;214536307;214460992;"H";5;"1208";0;"11A-R";48.248766788656;16.3682207582475;""
227517776;214536307;219795642;"H";6;"3372";0;"5B-H";48.247193535007;16.367286510352;""
227517777;214536307;214460998;"H";7;"1209";0;"11A-R";48.2453570142044;16.3662803972338;""
227517778;214536307;214460598;"H";8;"1210";0;"39A-R";48.2441426010368;16.368077027802;""
227517779;214536307;214460359;"H";9;"1211";0;"39A-R";48.2406726902472;16.3653012335741;""
227517780;214536307;214460797;"H";10;"1201";0;"39A-R";48.2366461021866;16.3652114020457;""
227517781;214536307;214461521;"H";11;"1190";0;"39A-R";48.2359161369855;16.3659570037315;""
227517782;214536307;214461702;"H";12;"1199";2;"39A";48.23601187072;16.3704036643879;""
227517783;214536307;214460275;"H";13;"2223";0;"z33r";48.2329483023676;16.3703048497066;""
227517784;214536307;214461496;"H";14;"2202";0;"5B-H";48.2301658010697;16.371131299768;""
227517785;214536307;214460485;"H";15;"2225";0;"5B-H";48.2266889577897;16.3702599339424;""
227517786;214536307;214461055;"H";16;"2388";0;"5A-H";48.2225834652393;16.3756947414114;""
227517787;214536307;220144920;"H";17;"3374";0;"5A-H";48.221200929348;16.3775362877438;""
227517788;214536307;214461908;"H";18;"2685";2;"5B-H";48.2195550046005;16.3797730928013;""
227517789;214536307;214460599;"H";19;"2686";0;"80A";48.22178147927;16.3822524429854;""
227517790;214536307;214461211;"H";20;"312";0;"z21h";48.2205066548169;16.3857199399821;""
227517791;214536307;214461902;"H";21;"2687";0;"80A-H";48.2195849309774;16.3889089592408;""
