"HALTESTELLEN_ID";"TYP";"DIVA";"NAME";"GEMEINDE";"GEMEINDE_ID";"WGS84_LAT";"WGS84_LON";"STAND"
214461137;"stop";60201054;"Purkytgasse";"Wien";90000;48.1501872706462;16.3336305215755;""
214461138;"stop";60201055;"Pönningerweg";"Wien";90000;48.2132831686129;16.2885506293579;""
214461139;"stop";60201056;"Pötzleinsdorf";"Wien";90000;48.2408994051899;16.311196730682;""
214461140;"stop";60201057;"Pötzleinsdorfer Friedhof";"Wien";90000;48.2455210089051;16.307411038422;""
214461141;"stop";60201058;"Quellenplatz";"Wien";90000;48.1756232464718;16.3734964063362;""
214461142;"stop";60201059;"Quellenstraße/Favoritenstraße";"Wien";90000;48.1753339925901;16.3777719714972;""
214461143;"stop";60201060;"Quellenstraße/Knöllgasse";"Wien";90000;48.177398893519;16.3581015980912;""
214461144;"stop";60201061;"Rabengasse";"Wien";90000;48.1940490547886;16.3976135091195;""
214461145;"stop";60201062;"Spittelau";"Wien";90000;48.2356119723278;16.3583688181546;""
214461146;"stop";60201063;"Radetzkyplatz";"Wien";90000;48.2109330939225;16.3901526530502;""
214461147;"stop";60201064;"Pappenheimgasse";"Wien";90000;48.2336405135156;16.3668484589793;""
214461148;"stop";60201065;"Raimannstraße";"Wien";90000;48.2045205469723;16.2813073241603;""
214461149;"stop";60201066;"Rainergasse";"Wien";90000;48.1887190581367;16.3681127411875;""
214461150;"stop";60201067;"Rallenweg";"Wien";90000;48.2044320755708;16.458919851016;""
214461151;"stop";60201068;"Rampengasse";"Wien";90000;48.240962455651;16.3606059991968;""
214461152;"stop";60201069;"Ramperstorffergasse";"Wien";90000;48.1849347899673;16.3603775885738;""
214461153;"stop";60201070;"Rappachgasse";"Wien";90000;48.179921195686;16.4243965542466;""
214461154;"stop";60201071;"Löwengasse";"Wien";90000;48.2057416722488;16.3949098358182;""
214461155;"stop";60201072;"Rathaus";"Wien";90000;48.2100268720921;16.3553438381033;""
214461156;"stop";60201073;"Ravelinstraße";"Wien";90000;48.1734978813151;16.4271149370865;""
214461157;"stop";60201074;"Laxenburger Str./Sahulkastraße";"Wien";90000;48.1631783036673;16.3676263690867;""
214461158;"stop";60201075;"Ratmannsdorfgasse";"Wien";90000;48.1773852074673;16.2758904808627;""
214461159;"stop";60201076;"Ratzenhofergasse";"Wien";90000;48.2840929161661;16.4194691101228;""
214461160;"stop";60201077;"Rauscherstraße";"Wien";90000;48.2307601587583;16.3752056111763;""
214461161;"stop";60201078;"Raxstraße/Rudolfshügelgasse";"Wien";90000;48.1656794974006;16.3634873605639;""
214461162;"stop";60201079;"Rebhanngasse";"Wien";90000;48.2278411889809;16.388259184301;""
214461163;"stop";60201080;"Redtenbachergasse";"Wien";90000;48.2133089947571;16.3146548068487;""
214461164;"stop";60201081;"Reibergasse";"Wien";90000;48.1563569260494;16.2912242597961;""
214461165;"stop";60201082;"Reichmanngasse";"Wien";90000;48.2068514179295;16.2848298062271;""
214461166;"stop";60201083;"Eßling, Wegmayersiedlung";"Wien";90000;48.2021192516719;16.5149588839195;""
214461167;"stop";60201084;"Linzer Straße/Reinlgasse";"Wien";90000;48.1933073978984;16.3113812359231;""
214461168;"stop";60201085;"Reinprechtsdorfer Brücke";"Wien";90000;48.1892890643443;16.3514222858341;""
214461169;"stop";60201086;"Reinprechtsdf. Str./Arbeiterg.";"Wien";90000;48.1865278923168;16.3531563548288;""
214461170;"stop";60201087;"Hotel Gallitzinberg";"Wien";90000;48.2144144623145;16.2842705528903;""
214461171;"stop";60201088;"Neubaugasse/Westbahnstraße";"Wien";90000;48.2019698224381;16.3490583658614;""
214461173;"stop";60201090;"Renngasse";"Wien";90000;48.2132077678289;16.367603213486;""
214461174;"stop";60201091;"Rennweg";"Wien";90000;48.1947650254194;16.3862752420164;""
214461175;"stop";60201092;"Ruckergasse/Pohlgasse";"Wien";90000;48.1784258494489;16.3268385926656;""
214461176;"stop";60201094;"Resselgasse";"Wien";90000;48.1983599393656;16.3676613778175;""
214461177;"stop";60201095;"Reumannplatz";"Wien";90000;48.1741557224874;16.3781878288169;""
214461178;"stop";60201096;"Reischergasse";"Wien";90000;48.1743748994682;16.2644652601745;""
214461179;"stop";60201097;"Richard-Neutra-Gasse";"Wien";90000;48.2665834364145;16.4309303385585;""
214461180;"stop";60201098;"Richard-Strauss-Straße";"Wien";90000;48.137740519454;16.338400912267;""
214461181;"stop";60201099;"Richthausenstraße";"Wien";90000;48.2237153512537;16.322685178964;""
214461182;"stop";60201100;"Riedelgasse";"Wien";90000;48.1632676435944;16.2796037510774;""
214461183;"stop";60201101;"Riedstraße";"Wien";90000;48.2104820610603;16.2389848772959;""
214461184;"stop";60201102;"Riemergasse";"Wien";90000;48.2078357541418;16.3773005009799;""
214461185;"stop";60201103;"Schippergasse";"Wien";90000;48.2836354575852;16.4178110349135;""
214461186;"stop";60201104;"Rochusgasse";"Wien";90000;48.2025238727168;16.3913276699442;""
214461187;"stop";60201105;"Rodaun";"Wien";90000;48.132815763371;16.262776595487;""
214461188;"stop";60201106;"Hochstraße";"Wien";90000;48.1323902524472;16.2584781228457;""
214461189;"stop";60201107;"Rodauner Straße";"Wien";90000;48.1389835185119;16.2602014678184;""
214461190;"stop";60201108;"Rodlergasse";"Wien";90000;48.2407851802627;16.3341511634302;""
214461191;"stop";60201109;"Rohrbacherstraße";"Wien";90000;48.1876810585018;16.2732155008283;""
214461192;"stop";60201110;"Sieveringer Straße/Rohrerwiese";"Wien";90000;48.2639440562932;16.2946051135883;""
214461193;"stop";60201111;"Rohrhofergasse";"Wien";90000;48.171481558426;16.4293969911149;""
214461194;"stop";60201112;"Rosasgasse";"Wien";90000;48.1816632169644;16.3245519342549;""
214461195;"stop";60201114;"Rosenhügelstraße";"Wien";90000;48.1688524392065;16.3024257643249;""
214461196;"stop";60201115;"Rosensteingasse";"Wien";90000;48.2191022768391;16.3271676651206;""
214461197;"stop";60201116;"Rosentalgasse";"Wien";90000;48.2019189996132;16.2609694795696;""
214461198;"stop";60201117;"Rossakgasse";"Wien";90000;48.1480999307871;16.3216029696503;""
214461199;"stop";60201118;"Rotenmühlgasse";"Wien";90000;48.1838305026535;16.3236907704519;""
214461200;"stop";60201119;"Rotenturmstraße";"Wien";90000;48.2103458520096;16.3744365984469;""
214461201;"stop";60201120;"Raffineriestr./Biberhaufenweg";"Wien";90000;48.1933884862588;16.4669772501041;""
214461202;"stop";60201121;"Wilhelminenstr./Sandleiteng.";"Wien";90000;48.2178130450107;16.3075476514317;""
214461203;"stop";60201122;"Rautenweg";"Wien";90000;48.2614251686472;16.4641473404539;""
214461204;"stop";60201123;"Rothneusiedl";"Wien";90000;48.1467062461865;16.3831913444309;""
214461205;"stop";60201124;"Roßauer Lände";"Wien";90000;48.2221380484666;16.3675010226406;""
214461206;"stop";60201125;"Schartlgasse";"Wien";90000;48.1378263675699;16.281257447006;""
214461207;"stop";60201126;"Ruckergasse/Tivoligasse";"Wien";90000;48.1806202158186;16.3269592209543;""
214461208;"stop";60201127;"Rudolf-Waisenhorn-Gasse";"Wien";90000;48.14284246208;16.2614320126007;""
214461209;"stop";60201128;"Rudolf-Zeller-Gasse";"Wien";90000;48.1475401402172;16.2833569483436;""
214461210;"stop";60201129;"Rudolfsplatz";"Wien";90000;48.2143848796367;16.3710621410869;""
214461211;"stop";60201130;"Rueppgasse";"Wien";90000;48.2204048343202;16.3859638363069;""
214461212;"stop";60201131;"Rustenfeld Siedlung";"Wien";90000;48.1259103430568;16.3906947861124;""
214461213;"stop";60201132;"Rustengasse";"Wien";90000;48.1913492094665;16.3274818570997;""
214461214;"stop";60201133;"Ruthnergasse";"Wien";90000;48.2722679478748;16.4181162257874;""
214461215;"stop";60201134;"Ruzickagasse";"Wien";90000;48.1525678697817;16.284386664086;""
214461216;"stop";60201135;"Rußbergstraße";"Wien";90000;48.2874229684936;16.3831318282078;""
214461217;"stop";60201136;"Römergasse";"Wien";90000;48.2168970814785;16.3135902258449;""
214461218;"stop";60201138;"Saarplatz";"Wien";90000;48.2452629862521;16.3497559438267;""
214461219;"stop";60201139;"Sagedergasse";"Wien";90000;48.161544369265;16.3177546951268;""
214461220;"stop";60201140;"Sahulkastraße";"Wien";90000;48.1621993915683;16.3622084821671;""
214461221;"stop";60201141;"Saikogasse";"Wien";90000;48.2506340196542;16.436327477245;""
214461222;"stop";60201142;"Salmannsdorf";"Wien";90000;48.2521536464698;16.2935104515999;""
214461223;"stop";60201143;"Saltenstraße";"Wien";90000;48.2165424142017;16.4980806700046;""
214461224;"stop";60201144;"Salzgries";"Wien";90000;48.2128105446346;16.3727430256727;""
214461225;"stop";60201145;"Salztorbrücke";"Wien";90000;48.2140062539378;16.3739414581923;""
214461226;"stop";60201146;"Samptwandnergasse";"Wien";90000;48.2033914914701;16.2452002009944;""
214461227;"stop";60201147;"Sandrockgasse";"Wien";90000;48.2468024102699;16.3990231670606;""
214461228;"stop";60201148;"Viehmarktgasse";"Wien";90000;48.1904858162781;16.4010927444545;""
214461229;"stop";60201149;"Sankt-Hemma-Kirche";"Wien";90000;48.1726623271436;16.2927024338959;""
214461230;"stop";60201150;"Sankt-Hubertus-Platz";"Wien";90000;48.1623485083854;16.2607584579201;""
214461231;"stop";60201151;"Sankt-Michael-Gasse";"Wien";90000;48.2666210205583;16.4394971776641;""
214461232;"stop";60201152;"Sankt-Ulrichs-Platz";"Wien";90000;48.2041455925394;16.3535388865821;""
214461233;"stop";60201153;"Sauerburggasse";"Wien";90000;48.2462440163008;16.3388365676588;""
214461234;"stop";60201154;"Scalagasse";"Wien";90000;48.1823363218603;16.3574313244806;""
214461235;"stop";60201155;"Schafbergbad";"Wien";90000;48.2362113098517;16.301035366185;""
214461236;"stop";60201156;"Schafberghöhe";"Wien";90000;48.2377931036659;16.2978841311424;""
214461237;"stop";60201157;"Schafflerhof";"Wien";90000;48.2362094470225;16.5385011565996;""
214461238;"stop";60201158;"Linzer Straße/Johnstraße";"Wien";90000;48.1924450033177;16.3163179151478;""
214461239;"stop";60201159;"Schattenfrohgasse";"Wien";90000;48.2872593992556;16.4817835426985;""
214461240;"stop";60201160;"Meidling, Schedifkaplatz";"Wien";90000;48.1733808395069;16.3300529367966;""
214461241;"stop";60201161;"Scheibenbergstraße";"Wien";90000;48.2324470684796;16.3178370070142;""
214461242;"stop";60201162;"Schemmerlstr./Hasenleitengasse";"Wien";90000;48.162685721458;16.4181296481965;""
214461243;"stop";60201163;"Schilfweg";"Wien";90000;48.2087889559179;16.4549611610931;""
214461244;"stop";60201164;"Schillwasserweg";"Wien";90000;48.2054181761447;16.4533254650009;""
214461245;"stop";60201166;"Schlachthammerstraße";"Wien";90000;48.2121320677199;16.5241300100333;""
214461246;"stop";60201167;"Schleiergasse";"Wien";90000;48.1663573205292;16.3814213337591;""
214461247;"stop";60201168;"Schleifmühlgasse";"Wien";90000;48.1969665235785;16.3656427988094;""
214461248;"stop";60201169;"Schlickgasse";"Wien";90000;48.2186045337924;16.3643633452918;""
214461249;"stop";60201170;"Angerer Straße";"Wien";90000;48.2600222940978;16.3991067216862;""
214461250;"stop";60201171;"Schloss Alterlaa";"Wien";90000;48.1480340754012;16.3064978872799;""
214461252;"stop";60201173;"Schloss Belvedere";"Wien";90000;48.1919080532244;16.3791707649535;""
214461253;"stop";60201174;"Schloss Hetzendorf";"Wien";90000;48.1672803609729;16.3090276655834;""
214461254;"stop";60201175;"Schloss Laudon";"Wien";90000;48.2145850754351;16.2217263817861;""
214461255;"stop";60201176;"Schloss Schönbrunn";"Wien";90000;48.1881186360743;16.3130245342402;""
214461256;"stop";60201177;"Schloss Wilhelminenberg";"Wien";90000;48.2200983475626;16.2846685387772;""
214461257;"stop";60201178;"Schluckergasse";"Wien";90000;48.1582454342617;16.2910075496967;""
214461258;"stop";60201179;"Schmelzbrücke";"Wien";90000;48.1958999351683;16.3296870902576;""
214461259;"stop";60201180;"Schoeppelgasse";"Wien";90000;48.2195550412676;16.5379375829505;""
214461260;"stop";60201181;"Schottenfeldgasse";"Wien";90000;48.2075820897469;16.3434358919262;""
214461261;"stop";60201182;"Schottenring";"Wien";90000;48.216920943402;16.3711311497888;""
214461262;"stop";60201183;"Schönwiesegasse";"Wien";90000;48.1385585605442;16.3268592279133;""
214461263;"stop";60201184;"Schottentor";"Wien";90000;48.2139555608032;16.3621809267581;""
214461264;"stop";60201185;"Sankt Veiter Tor";"Wien";90000;48.176805104671;16.2540410523386;""
214461265;"stop";60201186;"Floridsdorfer Markt";"Wien";90000;48.2620990446728;16.4003079757877;""
214461266;"stop";60201187;"Schrammelgasse";"Wien";90000;48.2258182701929;16.2852280850937;""
214461267;"stop";60201188;"Schrekergasse";"Wien";90000;48.2064034982298;16.2888933510928;""
214461268;"stop";60201189;"Schrutkagasse";"Wien";90000;48.1816234877317;16.2807669502742;""
214461269;"stop";60201190;"Schuhmeierplatz";"Wien";90000;48.2115740283506;16.3189612344561;""
214461270;"stop";60201191;"Ettenreichgasse/Schulzentrum";"Wien";90000;48.1685813629659;16.3739483893985;""
214461271;"stop";60201192;"Schwanngasse";"Wien";90000;48.2799023778229;16.4191254622794;""
214461272;"stop";60201193;"Schwarzenbergplatz";"Wien";90000;48.2015325353177;16.3743089530858;""
214461273;"stop";60201195;"Schwarzenhaidestraße";"Wien";90000;48.1524263755;16.3284560709563;""
214461274;"stop";60201196;"Schwarzlackenau";"Wien";90000;48.2772103830673;16.3733548641382;""
214461275;"stop";60201197;"Schwarzspanierstraße";"Wien";90000;48.2172297263761;16.3591951779023;""
214461276;"stop";60201198;"Schwedenplatz";"Wien";90000;48.2117475891342;16.3778956725553;""
214461277;"stop";60201199;"Schlachthausgasse";"Wien";90000;48.1940343827179;16.407445972808;""
214461278;"stop";60201200;"Schweglerstraße";"Wien";90000;48.1978873610526;16.328395474456;""
214461279;"stop";60201201;"Schweizertalstraße";"Wien";90000;48.1878386916993;16.2658855450337;""
214461280;"stop";60201202;"Gersthf. Str./Scheibenbergstr.";"Wien";90000;48.2388592521598;16.3181443579352;""
214461281;"stop";60201203;"Schwertgasse";"Wien";90000;48.2125148527161;16.3691636344679;""
214461282;"stop";60201204;"Schüttauplatz";"Wien";90000;48.2263721261884;16.4232112297081;""
214461283;"stop";60201205;"Schüttaustraße";"Wien";90000;48.2308371609038;16.417175099181;""
214461284;"stop";60201206;"Schüttelstraße";"Wien";90000;48.196990687733;16.4113241076364;""
214461285;"stop";60201207;"Schütthäufel";"Wien";90000;48.2085656594201;16.4699355406036;""
214461286;"stop";60201208;"Schöberweg";"Wien";90000;48.23093498691;16.3112957944866;""
214461287;"stop";60201209;"Schödlbergergasse";"Wien";90000;48.2280646037761;16.42085866351;""
214461288;"stop";60201210;"Schöffelgasse";"Wien";90000;48.2314498348675;16.3260079035049;""
214461289;"stop";60201211;"Schönbrunn";"Wien";90000;48.185790528962;16.3196826224955;""
214461290;"stop";60201212;"Schwenkgasse";"Wien";90000;48.1784611632235;16.3207069129707;""
214461291;"stop";60201213;"Schönthalergasse";"Wien";90000;48.2692360040949;16.4314201807802;""
214461292;"stop";60201214;"Schöpfwerk";"Wien";90000;48.1634523296761;16.3316672377689;""
214461293;"stop";60201215;"Scottgasse";"Wien";90000;48.274667194801;16.4207605522433;""
214461294;"stop";60201216;"Sebaldgasse";"Wien";90000;48.2623783268814;16.446936786161;""
214461295;"stop";60201217;"Sebastian-Kohl-Gasse";"Wien";90000;48.2588109899553;16.4095965805414;""
214461296;"stop";60201218;"Sechskrügelgasse";"Wien";90000;48.2020310941535;16.3873316530425;""
214461297;"stop";60201219;"Rosalia-Chladek-Gasse";"Wien";90000;48.2115935385714;16.5289181366975;""
214461298;"stop";60201220;"Seifertstraße";"Wien";90000;48.1822148945033;16.2611193187705;""
214461299;"stop";60201221;"Seiseneggergasse";"Wien";90000;48.2310688587703;16.5203631394577;""
214461301;"stop";60201223;"Selma-Lagerlöf-Gasse";"Wien";90000;48.1510796951387;16.3760589698274;""
214461302;"stop";60201224;"Senderstraße";"Wien";90000;48.3110930410953;16.4010165005125;""
214461303;"stop";60201226;"Sensengasse";"Wien";90000;48.2205668554554;16.3556842236401;""
214461304;"stop";60201227;"Seuttergasse";"Wien";90000;48.1932413616278;16.2622599708361;""
214461305;"stop";60201228;"Seybelgasse";"Wien";90000;48.1361118824855;16.2885279288105;""
214461306;"stop";60201229;"Shuttleworthstraße";"Wien";90000;48.2715475840008;16.405869882206;""
214461307;"stop";60201230;"Sibeliusstraße";"Wien";90000;48.1590596510358;16.3666022880858;""
214461308;"stop";60201231;"Sickenberggasse";"Wien";90000;48.2580299331625;16.3669708074162;""
214461309;"stop";60201232;"Siebenbrunnenfeldgasse";"Wien";90000;48.1821929160636;16.3546207108534;""
214461310;"stop";60201233;"Siebenbrunnengasse";"Wien";90000;48.1876239865231;16.3593432801832;""
214461311;"stop";60201234;"Siebenbürgerstraße";"Wien";90000;48.2326922921435;16.4465361560712;""
214461312;"stop";60201235;"Siebenhirten";"Wien";90000;48.129886319883;16.309705614685;""
214461313;"stop";60201236;"Siebenhirten Brunner Straße";"Wien";90000;48.1294513353043;16.2979512163569;""
214461314;"stop";60201237;"Siebensterngasse";"Wien";90000;48.2022482876566;16.3516817468122;""
214461315;"stop";60201238;"Siebertgasse";"Wien";90000;48.1808720003036;16.3456374512696;""
214461316;"stop";60201239;"Siedlung Blumental";"Wien";90000;48.1456608851362;16.3613938194462;""
214461317;"stop";60201240;"Karl-Bekehrty-Straße";"Wien";90000;48.2186197732061;16.2487663001976;""
214461318;"stop";60201241;"Siedlung Einigkeit";"Wien";90000;48.2220136905015;16.440860806873;""
214461319;"stop";60201242;"Siedlung Heuberg";"Wien";90000;48.2271376403654;16.2796007480231;""
214461320;"stop";60201243;"Siedlung Kordon";"Wien";90000;48.2181704283532;16.262022258244;""
214461321;"stop";60201244;"Siedlung Sonnheim";"Wien";90000;48.2194685946659;16.4408825303496;""
214461322;"stop";60201245;"Siedlung Südost";"Wien";90000;48.1562968577085;16.3946248444438;""
214461323;"stop";60201246;"Promenadeweg";"Wien";90000;48.2506464994508;16.2810560546588;""
214461324;"stop";60201247;"Siegesplatz";"Wien";90000;48.2175937510433;16.4854344989586;""
214461325;"stop";60201248;"Siemensstraße";"Wien";90000;48.2708989732296;16.4209025095145;""
214461326;"stop";60201249;"Schwenkgasse/Tivoligasse";"Wien";90000;48.1805746391392;16.3211500366505;""
214461327;"stop";60201250;"Sievering";"Wien";90000;48.2542283924233;16.3170885809738;""
214461328;"stop";60201251;"Jägerhaus";"Wien";90000;48.2639462500593;16.3012049509876;""
214461329;"stop";60201252;"Sieveringer Straße";"Wien";90000;48.2461449387074;16.3426469831888;""
214461330;"stop";60201253;"Silbergasse";"Wien";90000;48.2427719937231;16.3487589832912;""
214461331;"stop";60201254;"Percostraße/Wagramer Straße";"Wien";90000;48.2697437325406;16.4642219984875;""
214461332;"stop";60201255;"Sillerplatz";"Wien";90000;48.1595517484601;16.2763146145231;""
214461333;"stop";60201256;"Sieveringer Friedhof";"Wien";90000;48.2495344976425;16.3206182254032;""
214461334;"stop";60201257;"Grillgasse";"Wien";90000;48.1671896131974;16.4072474251316;""
214461335;"stop";60201258;"Schukowitzgasse";"Wien";90000;48.2392580334801;16.4989197215813;""
214461336;"stop";60201259;"Simmeringer Haide";"Wien";90000;48.1774524549047;16.4405952162546;""
214461337;"stop";60201260;"Simmering";"Wien";90000;48.1701577854799;16.4200103421594;""
214461338;"stop";60201261;"Schöffelplatz";"Wien";90000;48.2166237952891;16.2281944862629;""
214461339;"stop";60201263;"Polkorabplatz";"Wien";90000;48.174543216378;16.4117887698604;""
214461340;"stop";60201264;"Simoningplatz";"Wien";90000;48.1791865483812;16.4206705177216;""
214461341;"stop";60201265;"Sindinggasse";"Wien";90000;48.1534556816029;16.3706444456553;""
214461342;"stop";60201266;"Siriusweg";"Wien";90000;48.2075483702745;16.2477760618854;""
214461343;"stop";60201267;"Skodagasse";"Wien";90000;48.2150819314867;16.3491020347978;""
214461344;"stop";60201268;"Skraupstraße";"Wien";90000;48.2741234481065;16.4139160130492;""
214461345;"stop";60201269;"Sobotagasse";"Wien";90000;48.1442065899045;16.3302041983122;""
214461346;"stop";60201271;"Mauerbachstr./Sofienalpenstr.";"Wien";90000;48.231502139851;16.197944273127;""
214461347;"stop";60201272;"Sommarugagasse";"Wien";90000;48.2261711914246;16.3316348669231;""
214461348;"stop";60201273;"Sommerweg";"Wien";90000;48.2679483747947;16.4612540868787;""
214461349;"stop";60201274;"Sonnbergstraße";"Wien";90000;48.1302114434232;16.2549751200531;""
214461350;"stop";60201275;"Sonnenuhrgasse";"Wien";90000;48.1908006805179;16.343958052217;""
214461351;"stop";60201276;"Sonnergasse";"Wien";90000;48.1677769348945;16.3191640735806;""
214461352;"stop";60201277;"Sorgenthalgasse";"Wien";90000;48.2660338393317;16.4321550565789;""
214461353;"stop";60201278;"Donauspital";"Wien";90000;48.2195598849611;16.4659942510915;""
214461354;"stop";60201279;"Breitenl. Str./Spargelfeldstr.";"Wien";90000;48.2514831233099;16.4830554222948;""
214461355;"stop";60201280;"Spargelfeldstraße/Rautenweg";"Wien";90000;48.2541611185006;16.4845848082764;""
214461356;"stop";60201282;"Speierlinggasse";"Wien";90000;48.2586422033411;16.5363271089931;""
214461357;"stop";60201283;"Preyergasse";"Wien";90000;48.1737297489112;16.2858847068166;""
214461358;"stop";60201284;"Siedlung Rosenhügel";"Wien";90000;48.1652431487333;16.2934480736332;""
214461359;"stop";60201285;"Speisinger Straße";"Wien";90000;48.1505097201324;16.2694844951168;""
214461360;"stop";60201286;"Spengergasse";"Wien";90000;48.1847824680507;16.3575399243347;""
214461361;"stop";60201287;"Spinnerin am Kreuz";"Wien";90000;48.170007656547;16.3502334426542;""
214461362;"stop";60201288;"Spitalgasse/Währinger Straße";"Wien";90000;48.222284944866;16.3532489572073;""
214461363;"stop";60201290;"Spitzweg";"Wien";90000;48.2647703402048;16.4560606575976;""
214461364;"stop";60201291;"Schreinerweg";"Wien";90000;48.2275025468046;16.4472383466039;""
214461365;"stop";60201292;"Smolagasse";"Wien";90000;48.2274177970687;16.4511144915971;""
214461366;"stop";60201296;"Stadionbad";"Wien";90000;48.2044065925374;16.4165145365981;""
214461367;"stop";60201299;"Stadlau";"Wien";90000;48.2191737916549;16.4483238226701;""
214461368;"stop";60201301;"Praterkai";"Wien";90000;48.1995394370986;16.4410840340854;""
214461369;"stop";60201302;"Segelzentrum Nord";"Wien";90000;48.2786688923609;16.3679398064194;""
214461370;"stop";60201304;"Stadlergasse";"Wien";90000;48.1815808277942;16.2857829020336;""
214461371;"stop";60201305;"Stadtpark";"Wien";90000;48.202511101931;16.3791123817254;""
214461372;"stop";60201306;"Staglgasse";"Wien";90000;48.1940025360459;16.3349600095893;""
214461373;"stop";60201307;"Stallarngasse";"Wien";90000;48.2828181905763;16.4876725380649;""
214461374;"stop";60201308;"Stammersdorf";"Wien";90000;48.2978335956568;16.4205157981779;""
214461375;"stop";60201309;"Stammersdorf Zentralfriedhof";"Wien";90000;48.2962829064461;16.4365380660609;""
214461376;"stop";60201310;"Stammersdorfer Straße/Pfarrhof";"Wien";90000;48.3018781591476;16.4108714746662;""
214461377;"stop";60201311;"Stammhausstraße";"Wien";90000;48.2113277285584;16.2393465697039;""
214461378;"stop";60201312;"Stefan-Fadinger-Platz";"Wien";90000;48.1678846915126;16.3541719195751;""
214461379;"stop";60201313;"Steigenteschgasse";"Wien";90000;48.2452628435988;16.4388886393688;""
214461380;"stop";60201314;"Steinamangergasse";"Wien";90000;48.2835822578015;16.4026793991999;""
214461381;"stop";60201316;"Steinbrechergasse";"Wien";90000;48.233589895222;16.4386768092971;""
214461382;"stop";60201317;"Kendlerstraße";"Wien";90000;48.2047103029669;16.3090886439944;""
214461383;"stop";60201318;"Steinlegasse";"Wien";90000;48.2116494480095;16.296584980462;""
214461384;"stop";60201319;"Steinsee";"Wien";90000;48.1519759069152;16.3205266968747;""
214461385;"stop";60201320;"Stephansplatz";"Wien";90000;48.2081344191256;16.3716364303673;""
214461386;"stop";60201322;"Sterngasse";"Wien";90000;48.1485503133601;16.3429437148664;""
214461387;"stop";60201323;"Sternwartestraße";"Wien";90000;48.2291651625943;16.350101628122;""
214461388;"stop";60201324;"Stiegergasse";"Wien";90000;48.1880669587906;16.3330907111055;""
214461389;"stop";60201325;"Stiftgasse";"Wien";90000;48.2023917474022;16.3546010725535;""
214461390;"stop";60201326;"Stock im Weg";"Wien";90000;48.1803441304988;16.2608665523471;""
214461391;"stop";60201327;"Stockholmer Platz";"Wien";90000;48.1498272523889;16.3823878474413;""
214461392;"stop";60201328;"Stollgasse";"Wien";90000;48.1987058975637;16.3411208949022;""
214461393;"stop";60201329;"Strandbad Alte Donau";"Wien";90000;48.2414666362086;16.4178246568033;""
214461394;"stop";60201330;"Strandbad Stadlau";"Wien";90000;48.2145071867928;16.4563603691158;""
214461395;"stop";60201332;"Stranzenberggasse";"Wien";90000;48.1720253999247;16.2971532567502;""
214461396;"stop";60201333;"Strebersdorf";"Wien";90000;48.2860118558574;16.3811227792326;""
214461397;"stop";60201334;"Kaiserebersdorf, Sängergasse";"Wien";90000;48.1526999287049;16.4695617592699;""
214461398;"stop";60201335;"Strebersdorfer Platz";"Wien";90000;48.2957660000609;16.3890156438047;""
214461399;"stop";60201336;"Strehlgasse";"Wien";90000;48.2464758874646;16.3147755697307;""
214461400;"stop";60201337;"Stadlauer Friedhof";"Wien";90000;48.2198742899377;16.4581089531572;""
214461401;"stop";60201338;"Strohbogasse";"Wien";90000;48.284161035804;16.3763781742683;""
214461402;"stop";60201340;"Strozzigasse";"Wien";90000;48.2064394236374;16.3493420239961;""
214461403;"stop";60201342;"Sulzengasse";"Wien";90000;48.1447667944908;16.3748715431381;""
214461404;"stop";60201343;"Sulzwiese";"Wien";90000;48.2773591694678;16.3200170109807;""
214461405;"stop";60201344;"Swatoschgasse";"Wien";90000;48.1661712531937;16.4105934338797;""
214461406;"stop";60201346;"Quartier Belvedere";"Wien";90000;48.1880221294267;16.3813597232142;""
214461408;"stop";60201348;"Südrandstraße";"Wien";90000;48.1415143293358;16.3641329330971;""
214461409;"stop";60201349;"Hauptbahnhof";"Wien";90000;48.1861452871102;16.3737326806473;""
214461410;"stop";60201352;"Südwestfriedhof 1.Tor";"Wien";90000;48.1618559079957;16.3032772140223;""
214461411;"stop";60201353;"Südwestfriedhof 2.Tor";"Wien";90000;48.1609923185898;16.3024712403238;""
214461412;"stop";60201354;"Südwestfriedhof 3.Tor";"Wien";90000;48.1613960137414;16.2992045235867;""
214461413;"stop";60201355;"Südwestfriedhof 7.Tor";"Wien";90000;48.1613511504757;16.2995271681109;""
214461414;"stop";60201356;"Südwestfriedhof 8.Tor";"Wien";90000;48.1611358953771;16.3014092186036;""
214461415;"stop";60201357;"Süßenbrunn";"Wien";90000;48.2852148755632;16.4842031671367;""
214461416;"stop";60201359;"Süßenbrunner Platz";"Wien";90000;48.2773934242745;16.4957400526282;""
214461417;"stop";60201360;"Hirschstetten, Süßenbrunner S.";"Wien";90000;48.2360395019753;16.462320511001;""
214461418;"stop";60201361;"Taglieberstraße";"Wien";90000;48.1499418425844;16.28442962183;""
214461419;"stop";60201362;"Talpagasse";"Wien";90000;48.1322065893184;16.3096506857641;""
214461420;"stop";60201364;"Tamariskengasse";"Wien";90000;48.2165484254074;16.4648697352741;""
214461421;"stop";60201365;"Tandelmarktgasse";"Wien";90000;48.2168918160381;16.3775903518797;""
214461422;"stop";60201366;"Taubstummengasse";"Wien";90000;48.1938805578979;16.3702815133737;""
214461423;"stop";60201367;"Teichgasse";"Wien";90000;48.2141829428812;16.3265495476536;""
